date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST
1982-10-27,29.703125,29.828125,29.53125,29.53125
1982-10-28,29.578125,29.859375,29.5625,29.828125
1982-10-29,30.03125,30.09375,29.9375,30.09375
1982-11-01,30.171875,30.359375,30.09375,30.296875
1982-11-03,30.375,30.6875,30.3125,30.515625
1982-11-04,30.53125,30.609375,30.328125,30.578125
1982-11-05,30.53125,30.546875,30.375,30.40625
1982-11-08,30.34375,30.390625,30.234375,30.296875
1982-11-09,30.375,30.453125,30.3125,30.375
1982-11-10,30.40625,30.5625,30.390625,30.390625
1982-11-11,30.28125,30.28125,30.125,30.171875
1982-11-12,30.171875,30.34375,30.140625,30.296875
1982-11-15,30.21875,30.234375,30.0625,30.15625
1982-11-16,29.90625,30.09375,29.875,29.96875
1982-11-17,30.09375,30.375,30.09375,30.25
1982-11-18,30.25,30.4375,30.15625,30.4375
1982-11-19,30.578125,30.59375,30.453125,30.46875
1982-11-22,30.578125,30.609375,30.375,30.375
1982-11-23,30.296875,30.359375,30.203125,30.234375
1982-11-24,30.25,30.296875,30.15625,30.203125
1982-11-26,30.1875,30.328125,30.046875,30.046875
1982-11-29,30.046875,30.125,29.734375,29.765625
1982-11-30,29.8125,29.9375,29.703125,29.796875
1982-12-01,29.9375,29.984375,29.65625,29.828125
1982-12-02,29.859375,29.96875,29.828125,29.9375
1982-12-03,30.21875,30.359375,30.1875,30.34375
1982-12-06,30.34375,30.390625,30.265625,30.359375
1982-12-07,30.515625,30.53125,30.3125,30.328125
1982-12-08,30.28125,30.296875,30.015625,30.046875
1982-12-09,30.046875,30.140625,29.984375,30.109375
1982-12-10,30.03125,30.125,29.859375,29.875
1982-12-13,29.890625,30.109375,29.859375,30.046875
1982-12-14,30.59375,30.59375,30.203125,30.25
1982-12-15,30.140625,30.265625,30.0625,30.1875
1982-12-16,30.140625,30.203125,29.953125,29.984375
1982-12-17,29.953125,30.109375,29.875,30.046875
1982-12-20,29.984375,30.046875,29.921875,29.984375
1982-12-21,30.0625,30.375,30.015625,30.34375
1982-12-22,30.4375,30.546875,30.203125,30.265625
1982-12-23,30.3125,30.515625,30.265625,30.4375
1982-12-27,30.5625,30.609375,30.453125,30.578125
1982-12-28,30.515625,30.640625,30.453125,30.578125
1982-12-29,30.59375,30.59375,30.46875,30.484375
1982-12-30,30.46875,30.5625,30.453125,30.5
1983-01-03,30.640625,30.84375,30.640625,30.796875
1983-01-04,30.71875,30.75,30.59375,30.6875
1983-01-05,30.75,30.84375,30.65625,30.6875
1983-01-06,30.765625,30.765625,30.578125,30.640625
1983-01-07,30.6875,30.796875,30.65625,30.671875
1983-01-10,30.6875,30.703125,30.609375,30.6875
1983-01-11,30.734375,30.90625,30.734375,30.84375
1983-01-12,30.796875,30.921875,30.78125,30.890625
1983-01-13,30.96875,31.046875,30.921875,30.921875
1983-01-14,30.9375,31.078125,30.9375,30.96875
1983-01-17,30.96875,31.015625,30.90625,30.96875
1983-01-18,30.953125,31.0,30.90625,30.96875
1983-01-19,30.921875,30.9375,30.6875,30.765625
