,"Fast LS(5,21)","Medium-Fast LS(10,63)","Medium LS(20,126)","Slow LS(20,252)"
1994-11-29,0.6655642758569166,14.68367404985401,13.1221746202779,10.363089902674949
1994-11-30,0.6666867554981769,14.737944567766002,13.15662284669679,10.382437539309285
1994-12-01,0.6682663990582438,14.770486958935631,13.171857276866342,10.387135968379345
1994-12-02,0.6729720375977982,14.81955354693066,13.152167939668455,10.35402175900092
1994-12-05,0.6709255937100255,14.784352618281092,13.133806325662855,10.349425168049212
1994-12-06,0.669865971949944,14.748278324392595,13.104312238884937,10.330018592168733
1994-12-07,0.6708209343586172,14.797980663062646,13.14926183328694,10.359636339780971
1994-12-08,0.6725813306529209,14.841612717549388,13.156606833897833,10.345902897906463
1994-12-09,0.6745031463305919,14.873845923535256,13.1485981430413,10.322706483705874
1994-12-12,0.6735115644611323,14.861339103066078,13.184498104850936,10.36173320779057
1994-12-13,0.6773813468088004,14.990550547198422,13.296374153260958,10.431424906342732
1994-12-14,0.6717007054230514,14.907736739936446,13.23174937413995,10.392621042770536
1994-12-15,0.6656147701816356,14.824429792663839,13.179749495434564,10.381779783745712
1994-12-16,0.6619073156316899,14.745018861446342,13.115361153845477,10.347646650038024
1994-12-19,0.6626025045199749,14.747208521910288,13.128481454490473,10.365607183615657
1994-12-20,0.6803584322936124,14.876124926970256,13.235209893123502,10.500926499374081
1994-12-21,0.6796154232173837,14.831227981026865,13.166495018616313,10.44671474526817
1994-12-22,0.6887999365966696,14.980755867241484,13.263492380871325,10.502446980182807
1994-12-23,0.692421222966429,15.04543316309163,13.319863557390141,10.547947182578772
1994-12-26,0.6949066470772862,15.063821679366802,13.327382768877342,10.552422534259646
1994-12-27,0.7006326784051281,15.08877125041963,13.312983841185332,10.536640196947927
1994-12-28,0.6901579091527964,14.926544065286937,13.25777121672356,10.542404373960357
1994-12-29,0.6893320536952717,14.960921803549908,13.326466440579289,10.608878600683829
1994-12-30,0.6858296252359469,14.914225920123735,13.313559791052215,10.599501160744683
1995-01-02,0.6847610159224352,14.917718970743959,13.32281698541293,10.608494634146265
1995-01-03,0.6821945801265198,15.019902558604795,13.411717125737445,10.644596392573382
1995-01-04,0.6778478413241532,15.051644952128699,13.45060351636495,10.652609726059584
1995-01-05,0.6787817250625031,15.072590889855437,13.513310567294914,10.71900608476551
1995-01-06,0.6781215679546003,15.129919932199886,13.56658568037907,10.72886656800761
1995-01-09,0.6815824359699243,15.178665951753718,13.599632123818905,10.751015237459173
1995-01-10,0.6819988960509413,15.256308903021655,13.628239337767608,10.743511173969372
1995-01-11,0.6800460677554582,15.254120907256661,13.61206193181519,10.723534253668639
1995-01-12,0.6785106630700027,15.220422659589815,13.604414958255878,10.73253146142603
1995-01-13,0.6739224890640956,15.004946454435528,13.39011138847007,10.561258379647908
1995-01-16,0.6688576141587982,14.8721838832714,13.267730955352333,10.482845521744343
1995-01-17,0.6650246690984849,14.86555076282483,13.285952128693735,10.507006863511775
1995-01-18,0.6675065910842942,14.955850051633783,13.35326140116394,10.544927350865635
1995-01-19,0.6729656151240802,15.102997432966463,13.474209747001824,10.629819571019944
1995-01-20,0.6738380693959669,15.158807301663138,13.542658833399164,10.683628493308111
1995-01-23,0.6855384867845911,15.416137016161414,13.760782887098584,10.828286518171188
1995-01-24,0.6832588291869399,15.380481208330124,13.733377838623902,10.805780782429158
1995-01-25,0.6788512462975698,15.267542682810923,13.608765896108132,10.701194861730666
1995-01-26,0.6774734027490743,15.224713946637287,13.53800481201809,10.63405519906413
1995-01-27,0.6755451227216799,15.221727466855418,13.509393458262963,10.58976006071209
1995-01-30,0.6748605271484039,15.2082635604413,13.523918984858074,10.608805429872534
1995-01-31,0.67023800150803,15.110898860552622,13.45624220212059,10.561521221918571
1995-02-01,0.6648844463739126,15.010083998905808,13.391869026197412,10.523368209844019
1995-02-02,0.6597638356327317,14.976377166284397,13.408262792297931,10.557086906509335
1995-02-03,0.6654780072625813,14.933156388758533,13.258048625898672,10.406147467681588
1995-02-06,0.6615287195269479,14.782119264096956,13.108757728493089,10.296537416036127
1995-02-07,0.6636823610850973,14.792977275067056,13.10431589967309,10.286062810971847
1995-02-08,0.6642975486450059,14.838171060814405,13.136037213069665,10.309134240255132
1995-02-09,0.6627841851087258,14.82798227253326,13.149129081648903,10.326941734880092
1995-02-10,0.6575395885320622,14.77884337978317,13.193528646945145,10.393646313634887
1995-02-13,0.6570441764324583,14.843477681599213,13.267242898232203,10.443720356984656
1995-02-14,0.660140679110888,14.967247399586498,13.354076506522501,10.494623787102496
1995-02-15,0.6675900847055906,15.11128084518277,13.385394144102095,10.481644151441627
1995-02-16,0.6672948946717193,15.213986738562596,13.494734899281815,10.550135461564311
1995-02-17,0.6638596228903316,15.106539049601484,13.395006060730704,10.486456771919688
1995-02-20,0.6628865197820606,15.123138441727544,13.436683746393498,10.517246251679024
1995-02-21,0.6638866789618779,15.161754285415611,13.496705739029016,10.566967333125193
1995-02-22,0.6706005745882249,15.287697819482284,13.554760647140759,10.580364750574407
1995-02-23,0.6729889472861215,15.272156646586556,13.455052108856968,10.487596884875794
1995-02-24,0.6760863533493363,15.352940141501376,13.533752040429434,10.550372546011184
1995-02-27,0.6826269569834523,15.532489943617072,13.653157455949582,10.573648280735476
1995-02-28,0.6860982729808934,15.581966251190028,13.659505576249616,10.560987731512107
1995-03-01,0.6874310418312054,15.6195882784807,13.707962507116184,10.591373955168283
1995-03-02,0.684611628250639,15.565842542443834,13.703543443702406,10.63557169820591
1995-03-03,0.6856958826475109,15.627430006619248,13.80460525308912,10.737029996166983
1995-03-06,0.6861485379098935,15.649508366030183,13.854786117386604,10.794671320365964
1995-03-07,0.6856489648813503,15.638149771958028,13.868174655618066,10.851866899353864
1995-03-08,0.6859932061996173,15.732824311230747,13.958285872113354,10.879016745114246
1995-03-09,0.6888829314129677,15.780665797819633,13.990872847077645,10.889887670679771
1995-03-10,0.683551140139747,15.738352969060223,13.946281741234081,10.832357535625517
1995-03-13,0.6891505771463922,15.853910641320212,14.034083990364083,10.892065044034151
1995-03-14,0.6876699621977356,15.84924616214649,13.9867293310536,10.82138096344542
1995-03-15,0.6916595591919265,15.889030694243507,13.962677079071756,10.797090571756838
1995-03-16,0.6939361372389053,15.940423968138672,13.981208502923595,10.764724643372958
1995-03-17,0.6936037349489838,15.943878812655766,13.980011652239709,10.766581604172178
1995-03-20,0.6866790162180071,15.82570511733381,13.90798744063981,10.733818412984203
1995-03-21,0.6874982264363132,15.836839888122205,13.910518591382635,10.732234629106848
1995-03-22,0.6882789962986636,15.839758138598883,13.92508908946512,10.76469388040627
1995-03-23,0.6978130040309775,15.99733574242781,14.055295216247481,10.853913541290925
1995-03-24,0.7004636613762063,16.041763615761504,14.059465589979933,10.816973511435988
1995-03-27,0.6970497632858766,15.992482817448076,13.996262068745123,10.750409867403437
1995-03-28,0.6970107052912357,15.941760669086936,13.941869010311313,10.731888994955135
1995-03-29,0.6996523111980074,15.976119531567237,13.95452227093194,10.739827304420276
1995-03-30,0.6959664245695208,15.790322854369654,13.731977620920588,10.543277330627712
1995-03-31,0.7017591577524908,15.98178893562585,13.911781346079856,10.678129350715222
1995-04-03,0.7045550438854649,16.1004177717366,14.01711245717583,10.72174532566468
1995-04-04,0.7047685423411045,16.047167394026705,13.934216292831692,10.64273220559821
1995-04-05,0.7033051908612284,15.992350729334804,13.871629575532713,10.599753994011994
1995-04-06,0.7046677625161188,16.027191058606853,13.91102819785655,10.624410787834208
1995-04-07,0.7067106774602916,16.06885523992302,13.956286749297577,10.668784831742217
1995-04-10,0.6995414462684306,15.925272104642824,13.838076991716077,10.586587282443718
1995-04-11,0.7025517129129132,15.981953369793235,13.868731465659364,10.610759112465283
1995-04-12,0.7033134944407857,16.01104385394648,13.884903508811629,10.60486063066251
1995-04-13,0.7074288270591157,16.13406816676133,13.98200250947496,10.659139313446598
1995-04-14,0.708581723764748,16.17134516776128,14.020514676572745,10.693259015914865
1995-04-17,0.7137146434040873,16.23089057528994,14.034326963355714,10.699669111274067
1995-04-18,0.7170424259091543,16.291692160956693,14.072030105948528,10.709231138905373
1995-04-19,0.7112390370914363,16.1737241468735,13.969965219016292,10.622731163108613
1995-04-20,0.7085992158997,16.127610399340313,13.944382369725417,10.612560273308297
1995-04-21,0.7063443885358649,16.11339530977379,13.953387264670713,10.636865786346686
1995-04-24,0.7094787279832673,16.177505674995587,13.998917201947759,10.661281715927018
1995-04-25,0.7157667479173142,16.236640920359992,14.020216799971756,10.680482369820277
1995-04-26,0.7152551780730464,16.21421603484799,13.994260384349438,10.644776029191059
1995-04-27,0.718444446021928,16.26182403044517,14.037890713140829,10.68960901772115
1995-04-28,0.7171560202476144,16.244596843542112,14.03782997792077,10.698971200798752
1995-05-01,0.7178224387990715,16.22765331420465,14.006537145976615,10.676383341592267
1995-05-02,0.7205491173789234,16.283558107610524,14.038569657782114,10.694986705152955
1995-05-03,0.7239183621221539,16.43937181436729,14.166953284453596,10.774601433486353
1995-05-04,0.7272256732353801,16.561476217294093,14.256395643529729,10.813037245005741
1995-05-05,0.7257874894480013,16.6199612888834,14.295868778396382,10.793169266507359
1995-05-08,0.7308000451207072,16.75768372263788,14.41244998181134,10.870741624947318
1995-05-09,0.732399640723353,16.74798522760983,14.377927957614737,10.809783638245982
1995-05-10,0.7330752289634466,16.763331178282417,14.378394381279167,10.791919104657634
1995-05-11,0.731293119715684,16.658678959940424,14.232764306085949,10.673800709246219
1995-05-12,0.7299236465497564,16.591650034643067,14.16014106720815,10.645688356729142
1995-05-15,0.7294370101359493,16.61678882000974,14.198133651585088,10.665030832551238
1995-05-16,0.7326534308357066,16.702273198627157,14.28256436626604,10.720461472022418
1995-05-17,0.731735139984017,16.697143845533606,14.279130153865164,10.701003933549469
1995-05-18,0.7235855237730102,16.51867134019828,14.122353271903394,10.576148413217606
1995-05-19,0.7200792034967431,16.457534305943923,14.093318331317143,10.563020966503169
1995-05-22,0.7252111646080303,16.565556585449468,14.18983900384828,10.638663428683548
1995-05-23,0.7309548387644808,16.704638011745782,14.32179259178635,10.740834843986361
1995-05-24,0.7372150403455399,16.83989741314763,14.444731228018462,10.827160487279224
1995-05-25,0.735792823827502,16.904672100715825,14.570772192949981,10.966711684450676
1995-05-26,0.7321562188647834,16.808814230232965,14.522764938759643,10.959836661210813
1995-05-29,0.7318738853195988,16.80671964476115,14.520890043178248,10.953217862242605
1995-05-30,0.7289497660881766,16.825127356799392,14.565034910181177,10.978992847387689
1995-05-31,0.7278251018803568,16.837519342888967,14.563099906645322,10.983404024674641
1995-06-01,0.7358672983067874,16.969288236112536,14.645671446647258,11.032679693668925
1995-06-02,0.7424063043142931,17.102806616079757,14.748711711244862,11.086931942969962
1995-06-05,0.7455260172404199,17.19418537838705,14.819446665428913,11.129696539133027
1995-06-06,0.7467813040168388,17.210678100006795,14.835647098462683,11.153268376989374
1995-06-07,0.7379992632388387,17.054919846252286,14.722743684098715,11.085863477966708
1995-06-08,0.7339206291973817,16.973911144302967,14.655083452896092,11.050488013290698
1995-06-09,0.7201599203392438,16.694791557242038,14.431762111302053,10.913061363487312
1995-06-12,0.7181385513521399,16.669975597628518,14.419494901777075,10.908217259998017
1995-06-13,0.7320781504238026,16.975696699302578,14.684411866736585,11.097020055009207
1995-06-14,0.7334989815874703,16.988233628743597,14.69775777688536,11.120863969411674
1995-06-15,0.7307489454306896,16.95391948225135,14.663232113431617,11.09225631915494
1995-06-16,0.7322763790316634,16.927903974106023,14.63675140889109,11.085127755746637
1995-06-19,0.7457218350840731,17.131839836465673,14.785251264637184,11.192076247625225
1995-06-20,0.7453027201618656,17.120198317111743,14.787728498776971,11.213507091262578
1995-06-21,0.7497267548616138,17.162946827463895,14.813798009074345,11.239659403870332
1995-06-22,0.7561509956439408,17.3371022972703,14.955691368395097,11.336409587613646
1995-06-23,0.7574107767584647,17.2909911898189,14.894495475324545,11.29735042267519
1995-06-26,0.749558770348514,17.129261370479924,14.755130157974419,11.20568890855331
1995-06-27,0.7438701170531448,17.079816633303547,14.735252226456609,11.193990391151479
1995-06-28,0.7456668156435161,17.111742876966794,14.75166991611276,11.20062158990213
1995-06-29,0.7483692175108584,17.06163999055183,14.68483816619157,11.160555967549815
1995-06-30,0.747726422810514,17.044705044481468,14.66907761029443,11.146322240667875
1995-07-03,0.7442245292773223,17.056642015912676,14.708941602462245,11.186370579844162
1995-07-04,0.742574670267255,17.068984209999726,14.721957743627643,11.191559429391507
1995-07-05,0.7406881163870197,17.147252824576885,14.805592207530923,11.251457615488127
1995-07-06,0.7470709411582428,17.316621771653754,14.930640886501019,11.339541738663595
1995-07-07,0.7420580635672116,17.38187376650978,14.994303073660344,11.335741561520763
1995-07-10,0.7377497478563395,17.370961448599193,15.000532761147063,11.323515262423026
1995-07-11,0.7356886756978929,17.29571203866829,14.907982333792596,11.245886889369457
1995-07-12,0.7408126792202021,17.401287972233888,14.99536386855193,11.305465183872224
1995-07-13,0.7409975370725629,17.425539137817303,15.003128190697419,11.31920260510657
1995-07-14,0.7382815626963116,17.35901599600728,14.931367795705206,11.260624249747398
1995-07-17,0.7439817930650581,17.438090420463077,14.949003648234935,11.253676770498902
1995-07-18,0.7350153159598413,17.25596038072581,14.814208018332751,11.164155333659702
1995-07-19,0.724005651198672,17.014312008967792,14.609057476446669,11.02208863053683
1995-07-20,0.7255992150213764,17.05286886707691,14.630021107250709,11.042394531336365
1995-07-21,0.7307541752158316,17.07142060029438,14.603791090911779,11.007763887323058
1995-07-24,0.7310121056836903,17.159779318678513,14.706004157083282,11.096046879171903
1995-07-25,0.729499678576791,17.200251366655042,14.756552815291512,11.131901363253327
1995-07-26,0.729454019959439,17.152845712158115,14.716797592688232,11.105895488833356
1995-07-27,0.7285122906703181,17.178304222591905,14.736517417795776,11.11684105207771
1995-07-28,0.7247656514883583,17.117495557075074,14.691298458662725,11.089683439400224
1995-07-31,0.7199342661717375,17.046817027728558,14.639203072907891,11.04800888631991
1995-08-01,0.7194879274570736,16.994056867615118,14.597235964169387,11.02666935260111
1995-08-02,0.7189780578888426,16.986140236824685,14.567381380231721,10.967052724585795
1995-08-03,0.7180325587028396,16.946831657271222,14.536774016544852,10.955883783967291
1995-08-04,0.7208368013521759,16.958402103116597,14.543233290022405,10.954732715475966
1995-08-07,0.7173784555548027,16.88686957983111,14.507484375849687,10.927356217175266
1995-08-08,0.7123547893695651,16.897339123804695,14.523800606961728,10.933751104705749
1995-08-09,0.7117074974549472,16.869935760343335,14.495373252505312,10.91352722192273
1995-08-10,0.7148658973105877,16.84801544161378,14.455165077148592,10.874885569001304
1995-08-11,0.717339003076628,16.835527864372114,14.389180921053454,10.80680660529217
1995-08-14,0.7099974318613327,16.77410636236239,14.374994204142014,10.807662931073546
1995-08-15,0.7180671606512252,16.80398859057936,14.310085428217354,10.707797093724892
1995-08-16,0.7214670847710932,16.846183133996046,14.312626293179836,10.6986357821673
1995-08-17,0.7188351296341533,16.78623531729629,14.288117828100464,10.693622313702342
1995-08-18,0.7198125491620843,16.828198419511995,14.335769820303563,10.734771470700773
1995-08-21,0.717207467551138,16.82138966582299,14.369939978572877,10.758925243370516
1995-08-22,0.7180086879878821,16.823933787866412,14.364447220025358,10.763102463102555
1995-08-23,0.7169756143130802,16.822880337390295,14.360446569065571,10.758240101357499
1995-08-24,0.7133533234096242,16.777092618858273,14.370637244572453,10.770076662308053
1995-08-25,0.7113443397839694,16.77609444656539,14.439620063192296,10.841787946771591
1995-08-28,0.7076574965478434,16.696631885284635,14.408318505704354,10.828079178915784
1995-08-29,0.7082198092191543,16.6848407492428,14.351349505372422,10.766694420288166
1995-08-30,0.7062723108084779,16.68608581114871,14.385863686707042,10.78761424802633
1995-08-31,0.704385849935119,16.658668897016657,14.390833700258407,10.797939972563146
1995-09-01,0.7067042131399942,16.708745555558966,14.469862629100252,10.869453704838483
1995-09-04,0.7067311448789154,16.729631977261246,14.513877635517424,10.905957931335026
1995-09-05,0.7105225846031299,16.85801770895047,14.641225473891206,10.988475352137872
1995-09-06,0.7096106317964059,16.935044038559557,14.724166090564367,11.040562073903011
1995-09-07,0.7052967721502565,16.891240846335794,14.70394476330071,11.027283228635023
1995-09-08,0.7069381291373529,16.93284885450608,14.732587881255212,11.04062984749469
1995-09-11,0.7064466360217233,16.937018696695663,14.756214984620973,11.065438189342162
1995-09-12,0.7121025319373128,17.01776075725008,14.829911557099951,11.127094929693023
1995-09-13,0.7151929955293383,17.101837198532817,14.897526716441188,11.16100789054804
1995-09-14,0.7196472256483029,17.160218486986214,14.957407537044245,11.220595670488018
1995-09-15,0.7193119649914362,17.164965636103602,14.952730995158365,11.209344285742937
1995-09-18,0.7174073869956964,17.13894908387501,14.943499839533139,11.21397941116044
1995-09-19,0.7206009037616389,17.232959269614298,15.026941279496802,11.271037738077512
1995-09-20,0.7198978240078276,17.21150423679097,15.053804519051857,11.330404286930689
1995-09-21,0.7110329603678848,17.010888911069404,14.912866557851828,11.255258890576897
1995-09-22,0.6996694782867919,16.800059217604716,14.735331443710551,11.134138352482523
1995-09-25,0.6973060838839708,16.779171417172343,14.71246179089835,11.11432967674361
1995-09-26,0.6958581901418256,16.772868693820797,14.7041367864503,11.099896279648227
1995-09-27,0.6944676880953825,16.67305559541554,14.60807891016125,11.042345681728452
1995-09-28,0.6967267287840608,16.7385127317412,14.666601245297302,11.093047476507897
1995-09-29,0.6967291905644457,16.852804129768504,14.775419119558718,11.171985791278914
1995-10-02,0.7001541907131723,16.85912088256818,14.759475904621068,11.165497586369105
1995-10-03,0.6982641480020909,16.836764622879482,14.749060878283391,11.163231683995702
1995-10-04,0.7009806665830821,16.86579898785482,14.754996569489773,11.16816484242044
1995-10-05,0.7025366570823321,16.86441817205007,14.744714236121268,11.159664439371051
1995-10-06,0.7026953571934665,16.88256715423594,14.747028624229381,11.1485567577227
1995-10-09,0.7062596187018372,16.872769368300588,14.692537677447197,11.108527985296375
1995-10-10,0.7089583511787187,16.862219458616345,14.655024988212649,11.093728714346248
1995-10-11,0.7053919486134195,16.858902473984543,14.682188236783775,11.12257491783866
1995-10-12,0.7041732445979507,16.898483560090053,14.738077048478866,11.17188153000963
1995-10-13,0.7031418917711798,17.020522444882232,14.89099896056611,11.288939627118165
1995-10-16,0.7033199210175726,17.046097205745788,14.90749324245185,11.296280944057811
1995-10-17,0.7030176260375846,17.02996842060628,14.892839199275821,11.287646855404386
1995-10-18,0.6995859799421048,17.02378318208541,14.912469566977704,11.292996254393508
1995-10-19,0.7045630925624874,17.118256117080772,14.967179059505447,11.334103076282718
1995-10-20,0.7008123157366524,17.042181003412697,14.880547729706846,11.266355857024564
1995-10-23,0.6994865433047641,16.96112808449457,14.760160648316376,11.183669714926618
1995-10-24,0.6994070563232551,17.00841206303374,14.81420131203831,11.222856426686299
1995-10-25,0.6963087215027787,16.949453253129604,14.779776547850584,11.195176637004371
1995-10-26,0.7009405812942259,16.995737487154116,14.780134192166045,11.226555056079023
1995-10-27,0.701286134558819,16.98598841510607,14.757306069444512,11.20851157936416
1995-10-30,0.6941641074122554,16.942520284645862,14.793967233537362,11.243582284275927
1995-10-31,0.6909816602764891,16.92136056739588,14.81533723340113,11.270127118442872
1995-11-01,0.6959875996101352,17.060895393842962,14.921794361657676,11.344976271348918
1995-11-02,0.6948007167495482,17.059199682660388,14.957845829578387,11.373750559178786
1995-11-03,0.6899925446931703,16.990091260337977,14.932613058330695,11.373029168435048
1995-11-06,0.6920067637214661,17.06292260053553,14.985868800640455,11.409167214260938
1995-11-07,0.6878786076517291,16.9236491422505,14.856234318939043,11.315858805103334
1995-11-08,0.6970030920958028,17.069990259391197,14.96169768579218,11.400062299351402
1995-11-09,0.6934713331898043,16.930070488284827,14.865625660504703,11.349759255154813
1995-11-10,0.6924542266882475,16.911389600726764,14.846171178252014,11.328961585470555
1995-11-13,0.697581276629527,16.97582049498558,14.887167889386292,11.358512465060123
1995-11-14,0.6987322679904353,17.011283096466116,14.903863561218829,11.366194013914532
1995-11-15,0.7018958461182739,17.027761649182697,14.901520892429781,11.369000958682912
1995-11-16,0.708129684331926,17.218749940847175,15.060837816622985,11.470191054470703
1995-11-17,0.7091410027266953,17.25956990665347,15.110096584279605,11.50937621922128
1995-11-20,0.7074703591210074,17.201583311477084,15.065527761409642,11.47858081382169
1995-11-21,0.7069518757501706,17.178161701312188,15.053128633179025,11.479299561456664
1995-11-22,0.708481733452368,17.224854244735447,15.099870740188479,11.515592682701527
1995-11-23,0.7090441481976574,17.232533501289087,15.10233725073284,11.517567661549503
1995-11-24,0.7115801570833511,17.294856304512823,15.176856374417014,11.57474148034151
1995-11-27,0.7195034834979847,17.39986955054639,15.247866953531178,11.622146989849277
1995-11-28,0.7157384979524668,17.33961417589114,15.210385941756064,11.603312449291439
1995-11-29,0.7163158663720056,17.378569420965746,15.283233438500654,11.66536083879774
1995-11-30,0.7180520109262817,17.440650251677365,15.37698626329386,11.729550944543304
1995-12-01,0.7217806507161305,17.54532404737873,15.47258384351772,11.792923413961358
1995-12-04,0.7264690521689045,17.66254059930369,15.583352602537335,11.886573649536974
1995-12-05,0.7272750970365968,17.72077989676485,15.630507444002815,11.915458171856187
1995-12-06,0.7295540531760213,17.761296617576555,15.660458927158432,11.929563126445277
1995-12-07,0.7230841317979035,17.613057512988277,15.525125074056438,11.825266169427191
1995-12-08,0.7254667930020464,17.680195858955646,15.58092227887931,11.862619435070119
1995-12-11,0.7249923546760058,17.664723481764316,15.575309717310848,11.872034761712763
1995-12-12,0.7251454362227838,17.670840689448788,15.57507110292562,11.860940319102877
1995-12-13,0.7277853372005443,17.741393251235465,15.642834535428607,11.91414102962178
1995-12-14,0.7265294830347018,17.765849008804356,15.668171818488844,11.9255491757771
1995-12-15,0.7270198823661498,17.802041503441473,15.695716848359409,11.931985708968556
1995-12-18,0.7221257428040739,17.638296933843623,15.530234553777527,11.793990104493838
1995-12-19,0.7240905687542907,17.719516725892646,15.617832930170266,11.855181505913274
1995-12-20,0.7280521588044947,17.794246892471303,15.660171854885487,11.875722750067808
1995-12-21,0.7243540538917459,17.753647123259718,15.630354592108514,11.853518760786878
1995-12-22,0.7277314112673479,17.8490109897291,15.724575323721556,11.928330321566612
1995-12-25,0.7274308435785933,17.83937087334726,15.713792330890863,11.918291363630779
1995-12-26,0.7317091033071174,17.900079847293537,15.765205382792137,11.959755435812683
1995-12-27,0.742278041044807,18.07706914273646,15.894878915765098,12.043143218494237
1995-12-28,0.7399096675942589,18.09940227451613,15.943857688396657,12.090480838710091
1995-12-29,0.7432295439938468,18.18188182767214,16.024582562744826,12.158017775534898
1996-01-01,0.7427607506795616,18.177151371291046,16.023275790977728,12.157974959536135
1996-01-02,0.7484245268695441,18.3208600881056,16.145689306261204,12.24522502897567
1996-01-03,0.7517244307534928,18.36642493881711,16.16464550402536,12.25659116002485
1996-01-04,0.7504581856079605,18.3174180241395,16.080776372663497,12.160003132742519
1996-01-05,0.7484432470952895,18.2589127352026,16.012729249428688,12.107777998884792
1996-01-08,0.7469224866874414,18.23320290546759,15.986512933167786,12.085006178085784
1996-01-09,0.7464360323759653,18.25351595022798,16.012640544037826,12.09610845327215
1996-01-10,0.7397703122867335,18.06674805689277,15.834535064971899,11.952136494406618
1996-01-11,0.7308484143710343,17.863496015083857,15.68035201939847,11.857755366624545
1996-01-12,0.7302523994477091,17.879196599942915,15.714057019226729,11.895010763015708
1996-01-15,0.7312957184318788,17.89882123151328,15.723451941673524,11.89260361889525
1996-01-16,0.7341724772771333,17.948799875998056,15.751333688622978,11.899043340831728
1996-01-17,0.7315688443362415,17.996450995462325,15.809553162151104,11.939418365342453
1996-01-18,0.7318236525825632,18.12239926570714,15.959292674443773,12.059384950730673
1996-01-19,0.7341330115436057,18.17155829737726,15.993548310153631,12.083981396619608
1996-01-22,0.7330314997179834,18.075307361526903,15.85867047157055,11.975805528755425
1996-01-23,0.7285079879847919,18.024376902614513,15.843527823876,11.97549477887863
1996-01-24,0.7352249108388786,18.192913638648935,16.00202668202397,12.099593604867692
1996-01-25,0.7367332973587026,18.11086061833116,15.87038956529686,11.988207787619302
1996-01-26,0.7365340254864573,18.122471413585767,15.912019445084095,12.031648539968224
1996-01-29,0.73225294548232,18.04481341453463,15.864536687947831,12.00943244586491
1996-01-30,0.7354300978987467,18.18173998073505,16.00942657248073,12.121001771896278
1996-01-31,0.7344388789786834,18.200840120267838,16.040169725111923,12.14773100952379
1996-02-01,0.7358459857385002,18.234544773811585,16.05528327879201,12.15800985071383
1996-02-02,0.735296367859208,18.148268850138347,15.953271641077418,12.08171986430072
1996-02-05,0.7233528166378387,17.792881974381377,15.64511026114355,11.88000456095985
1996-02-06,0.7254335106374595,17.871652691572653,15.721720399399736,11.93719412245767
1996-02-07,0.7222866693587615,17.89651462829928,15.77135427396898,11.974160593999752
1996-02-08,0.7268766407231929,17.90601649905866,15.774085823037273,11.98216058263705
1996-02-09,0.7261294940824407,17.87338743051095,15.76530564996559,11.985888223812747
1996-02-12,0.7274913376398101,17.89270486171248,15.81079879026785,12.039894645593192
1996-02-13,0.7284064250322874,18.013355771626053,15.94882711105057,12.143513832355673
1996-02-14,0.7291396795309638,18.031946580297163,15.935583312543939,12.124596102093532
1996-02-15,0.7237432380404359,17.94521827605252,15.852309867711513,12.052024627777039
1996-02-16,0.7206812139394139,17.87412433330183,15.794613390428228,12.012831975495372
1996-02-19,0.7258639091598573,17.812279498847623,15.680009947193712,11.923063878614588
1996-02-20,0.7176609282353816,17.48307388684344,15.409856226464537,11.720181418788343
1996-02-21,0.7214292779945174,17.517291799123687,15.427267113196567,11.733560703741562
1996-02-22,0.7184033120471844,17.57347384816603,15.499690646756667,11.79860456519565
1996-02-23,0.71512408407942,17.53538117820605,15.514172774452213,11.82049821440031
1996-02-26,0.7205580209158409,17.517511533270046,15.439917232605183,11.751662071847065
1996-02-27,0.7265093892586262,17.553589018834227,15.432870573305749,11.747161786421474
1996-02-28,0.7224343929017737,17.541002589484442,15.46304100774212,11.760819272765863
1996-02-29,0.7188187113753347,17.45117700319638,15.417658965102778,11.729114689029712
1996-03-01,0.7064002478102096,17.3911150453123,15.547865173579263,11.85019330534916
1996-03-04,0.7000090180818953,17.318310526411278,15.563406975999747,11.883554819553174
1996-03-05,0.702629678429678,17.405502985586782,15.56586088153119,11.868091837112498
1996-03-06,0.7061516317545712,17.464375500210643,15.570614856736153,11.855735556374182
1996-03-07,0.7104386760840483,17.548168471479823,15.582195173483452,11.856157964275253
1996-03-08,0.7172372662601901,17.482135113897325,15.311608097851106,11.586567711132862
1996-03-11,0.7250742782997021,17.59458649605223,15.345490027028525,11.620709914464586
1996-03-12,0.7252800243235742,17.631079739338187,15.348019734154905,11.608130166194027
1996-03-13,0.7252262527092587,17.665484706235542,15.387818829834542,11.64415988929545
1996-03-14,0.7221457200412803,17.69284174141843,15.47232551870054,11.70723797206661
1996-03-15,0.7256379428909998,17.76143987437902,15.451979595275768,11.65692634343671
1996-03-18,0.7286220991799899,18.014824932847606,15.736979744727618,11.83824108525403
1996-03-19,0.7278950367556642,18.059085154481206,15.801247388126386,11.870525922293393
1996-03-20,0.7244588669064791,18.038012759586184,15.871461277496534,11.94234952209461
1996-03-21,0.7212594030120266,18.002390129632225,15.893897860296857,11.951432152452846
1996-03-22,0.7270663923669215,18.119851751577297,15.97231498138194,11.992251409775294
1996-03-25,0.7225891555466788,18.05596523020083,16.02609429765528,12.060181279122467
1996-03-26,0.7208508943838932,18.05642774845737,16.052542216799317,12.0789862203233
1996-03-27,0.7255580086762939,18.158587103727456,16.11112987556125,12.086551993764113
1996-03-28,0.7203619867396589,18.087531636756438,15.986633236138434,11.98284605055296
1996-03-29,0.7255336690852722,18.13651150899875,16.088641175549817,12.079249452327371
