,"Ultra-Slow LS(20,504)"
1990-06-21,2.8140806481098766
1990-06-22,2.821056436713957
1990-06-25,2.8367062514027372
1990-06-26,2.8490570083888644
1990-06-27,2.853338412282353
1990-06-28,2.864608969023398
1990-06-29,2.862910543886553
1990-07-02,2.879605247848284
1990-07-03,2.8869231237261213
1990-07-04,2.884373931602851
1990-07-05,2.893693600359886
1990-07-06,2.9170968503123933
1990-07-09,2.9493687402605384
1990-07-10,2.9513443481667916
1990-07-11,2.9577041189750797
1990-07-12,2.985637811884227
1990-07-13,2.992194962244861
1990-07-16,3.015451247364549
1990-07-17,3.0315335710327194
1990-07-18,3.042974037496601
1990-07-19,3.049449741149017
1990-07-20,3.0586704155555133
1990-07-23,3.0465629257281552
1990-07-24,3.0578247415907374
1990-07-25,3.070550508741339
1990-07-26,3.0669466100089937
1990-07-27,3.0843228638405225
1990-07-30,3.090976767843976
1990-07-31,3.125911780511433
1990-08-01,3.1213101111169053
1990-08-02,3.108052541161655
1990-08-03,3.107409139667239
1990-08-06,3.088591982346849
1990-08-07,3.0983937328667763
1990-08-08,3.0336544968757138
1990-08-09,3.0133967050970996
1990-08-10,3.0228684282641374
1990-08-13,3.0590709382589103
1990-08-14,3.0495269500846183
1990-08-15,3.0401375764864063
1990-08-16,3.0476493341900146
1990-08-17,3.074982771052382
1990-08-20,3.0760845445671205
1990-08-21,3.090750466046319
1990-08-22,3.107933043837165
1990-08-23,3.1319455627339563
1990-08-24,3.099895451541853
1990-08-27,3.1068790992624815
1990-08-28,3.0944930071490444
1990-08-29,3.091524499520433
1990-08-30,3.0844444933321666
1990-08-31,3.07418410526136
1990-09-03,3.078442520054068
1990-09-04,3.0925393817784994
1990-09-05,3.1122584576950225
1990-09-06,3.1204476579564657
1990-09-07,3.1162175593370254
1990-09-10,3.0939024154025754
1990-09-11,3.0898325008938055
1990-09-12,3.091412820098457
1990-09-13,3.1198216499648597
1990-09-14,3.1492324524284854
1990-09-17,3.172438147534616
1990-09-18,3.184676046302185
1990-09-19,3.17915064345907
1990-09-20,3.1903966676806688
1990-09-21,3.2059160483325666
1990-09-24,3.229543754755722
1990-09-25,3.2235499697433743
1990-09-26,3.2264167883736405
1990-09-27,3.2353566635696986
1990-09-28,3.2437353509178872
1990-10-01,3.2580957822689327
1990-10-02,3.2155286856641148
1990-10-03,3.227126066625682
1990-10-04,3.238675103517557
1990-10-05,3.2407676423823406
1990-10-08,3.2343984690248275
1990-10-09,3.266362074030991
1990-10-10,3.2646252846120407
1990-10-11,3.2899668685991146
1990-10-12,3.296131762136811
1990-10-15,3.2877858941793052
1990-10-16,3.3002568308595635
1990-10-17,3.2708167595350632
1990-10-18,3.2489594958980637
1990-10-19,3.2301179997924385
1990-10-22,3.195191198899665
1990-10-23,3.200168455873722
1990-10-24,3.2126003706760775
1990-10-25,3.2254539443139842
1990-10-26,3.239985790431392
1990-10-29,3.2375025505596375
1990-10-30,3.2303124889768196
1990-10-31,3.2359755299814403
1990-11-01,3.241010047123138
1990-11-02,3.2446132459595276
1990-11-05,3.2522930708013997
1990-11-06,3.260664552633372
1990-11-07,3.279447742315364
1990-11-08,3.270508412720974
1990-11-09,3.2743951468698516
1990-11-12,3.2654740226562584
1990-11-13,3.2589910929892136
1990-11-14,3.2812886311266776
1990-11-15,3.286031181780645
1990-11-16,3.272682128239849
1990-11-19,3.2647581961968353
1990-11-20,3.27345391332404
1990-11-21,3.2699936618472254
1990-11-22,3.2671214230714023
1990-11-23,3.2565133005367546
1990-11-26,3.2583410814303932
1990-11-27,3.263074963570212
1990-11-28,3.2503382989624967
1990-11-29,3.2428286637822006
1990-11-30,3.214114927203094
1990-12-03,3.1894557486578696
1990-12-04,3.1949786282530557
1990-12-05,3.1848943324814134
1990-12-06,3.1853670764189976
1990-12-07,3.207622886491135
1990-12-10,3.2193425307617742
1990-12-11,3.1969755462449085
1990-12-12,3.1894567358632218
1990-12-13,3.193636893168797
1990-12-14,3.2040338746175845
1990-12-17,3.2060780056021074
1990-12-18,3.2172602238293324
1990-12-19,3.2096976124476333
1990-12-20,3.1949328596382904
1990-12-21,3.1821225230795998
1990-12-24,3.169833836395836
1990-12-25,3.1769951708637363
1990-12-26,3.186001190029919
1990-12-27,3.2020371366097793
1990-12-28,3.232718742889267
1990-12-31,3.2441909799149755
1991-01-01,3.244023097002267
1991-01-02,3.249724410263059
1991-01-03,3.251112682124868
1991-01-04,3.2381579053211627
1991-01-07,3.223694468782981
1991-01-08,3.2472214400218844
1991-01-09,3.2324086681607778
1991-01-10,3.218870866076912
1991-01-11,3.223244378135901
1991-01-14,3.238846882297099
1991-01-15,3.232993311912722
1991-01-16,3.2316186373590354
1991-01-17,3.177823644635773
1991-01-18,3.173097405938613
1991-01-21,3.2066969839826873
1991-01-22,3.1920503132168316
1991-01-23,3.216558881430692
1991-01-24,3.2382903162600822
1991-01-25,3.2124954474235783
1991-01-28,3.2279729270968254
1991-01-29,3.2312665052276377
1991-01-30,3.238356268854724
1991-01-31,3.2359284991745643
1991-02-01,3.245877729047074
1991-02-04,3.259504844624583
1991-02-05,3.2681236846130752
1991-02-06,3.297332202478671
1991-02-07,3.2894163649320283
1991-02-08,3.2728176404889533
1991-02-11,3.2939153566745336
1991-02-12,3.2865287404803585
1991-02-13,3.2663656436307966
1991-02-14,3.246662909437575
1991-02-15,3.2367585068630373
1991-02-18,3.2270741912792276
1991-02-19,3.2270838581842374
1991-02-20,3.230696574614296
1991-02-21,3.239907510440367
1991-02-22,3.235479779362247
1991-02-25,3.2115961096615435
1991-02-26,3.205063122897364
1991-02-27,3.2041023095037526
1991-02-28,3.179460844054469
1991-03-01,3.1274982484774645
1991-03-04,3.1075201841632616
1991-03-05,3.11129349609318
1991-03-06,3.088081946285129
1991-03-07,3.0913514471141506
1991-03-08,3.067756795542642
1991-03-11,3.068849272151609
1991-03-12,3.062165098298959
1991-03-13,3.0555328917942832
1991-03-14,3.0686118211556725
1991-03-15,3.068500261176056
1991-03-18,3.032398776554726
1991-03-19,3.0045064942455673
1991-03-20,3.009221540902441
1991-03-21,3.029537837285067
1991-03-22,3.022691348635765
1991-03-25,2.9934409120206475
1991-03-26,3.0090118524666885
1991-03-27,3.0050442015467804
1991-03-28,2.99434925677257
1991-03-29,2.9956689105113496
1991-04-01,2.967868933352087
1991-04-02,3.001976394357808
1991-04-03,3.007351324110935
1991-04-04,3.0275889195416874
1991-04-05,3.0417100716878704
1991-04-08,3.0397172637523564
1991-04-09,3.045614468736629
1991-04-10,3.0496013896183576
1991-04-11,3.043554341448648
1991-04-12,3.057342587124867
1991-04-15,3.0899498622128827
1991-04-16,3.0860186006287917
1991-04-17,3.0926399203215658
1991-04-18,3.090778727612889
1991-04-19,3.0671107503377315
1991-04-22,3.049639102153447
1991-04-23,3.051909943448408
1991-04-24,3.067187976859674
1991-04-25,3.075927568552798
1991-04-26,3.0914250010936293
1991-04-29,3.1117420802353926
1991-04-30,3.0993548823812658
1991-05-01,3.0979117338583992
1991-05-02,3.105598110594388
1991-05-03,3.12147976351109
1991-05-06,3.1232960640054617
1991-05-07,3.119000791311798
1991-05-08,3.1258125853147254
1991-05-09,3.126444914780757
1991-05-10,3.115258477973003
1991-05-13,3.1184942296022156
1991-05-14,3.1255130451473936
1991-05-15,3.1526909765233966
1991-05-16,3.176309278714675
1991-05-17,3.179428062679225
1991-05-20,3.16746897711427
1991-05-21,3.1680093416346944
1991-05-22,3.1695369871037107
1991-05-23,3.1597057911605644
1991-05-24,3.164669290609737
1991-05-27,3.1651431139903443
1991-05-28,3.177702580908184
1991-05-29,3.1926679276997105
1991-05-30,3.1789036222324327
1991-05-31,3.1621276659060795
1991-06-03,3.1334437404231843
1991-06-04,3.1379966934706656
1991-06-05,3.1207091950887333
1991-06-06,3.0826825409698855
1991-06-07,3.0784463200801055
1991-06-10,3.0799944543110045
1991-06-11,3.074830440184026
1991-06-12,3.0622836960543687
1991-06-13,3.0680751141282823
1991-06-14,3.096859343881796
1991-06-17,3.114097592004653
1991-06-18,3.093517480552656
1991-06-19,3.060863767218311
1991-06-20,3.088164491863377
1991-06-21,3.1120424945145646
1991-06-24,3.103939768776353
1991-06-25,3.105856976317108
1991-06-26,3.1097074728404643
1991-06-27,3.1634317280382067
1991-06-28,3.176630519192896
1991-07-01,3.1605683337683095
1991-07-02,3.1777064769418626
1991-07-03,3.175306529546533
1991-07-04,3.183546085884041
1991-07-05,3.205551123340881
1991-07-08,3.2438890209685796
1991-07-09,3.2372743979431484
1991-07-10,3.2359123237243748
1991-07-11,3.2574769812629127
1991-07-12,3.243424876344795
1991-07-15,3.2409354440497795
1991-07-16,3.2263795267143607
1991-07-17,3.222801925728279
1991-07-18,3.2254545855940395
1991-07-19,3.2277923428728457
1991-07-22,3.20898106803655
1991-07-23,3.156252532321481
1991-07-24,3.1942622195702794
1991-07-25,3.19645275520357
1991-07-26,3.171441210668992
1991-07-29,3.1461403263764094
1991-07-30,3.1527908571813787
1991-07-31,3.141286665109771
1991-08-01,3.109628444551298
1991-08-02,3.1086736231232153
1991-08-05,3.1322814907295857
1991-08-06,3.127220602870767
1991-08-07,3.1174034697344077
1991-08-08,3.132683584654956
1991-08-09,3.1311330235086183
1991-08-12,3.137534935486014
1991-08-13,3.1537034189083064
1991-08-14,3.173346300221059
1991-08-15,3.1771380550576276
1991-08-16,3.1813768080885625
1991-08-19,3.1993113400439523
1991-08-20,3.235864348599872
1991-08-21,3.187737753938042
1991-08-22,3.176609010692244
1991-08-23,3.167150913249395
1991-08-26,3.133502714563987
1991-08-27,3.1466871515532775
1991-08-28,3.153951547200861
1991-08-29,3.171081633180542
1991-08-30,3.15604308337577
1991-09-02,3.152438194815638
1991-09-03,3.144174806497366
1991-09-04,3.131931127953144
1991-09-05,3.141208670545243
1991-09-06,3.1402328720668806
1991-09-09,3.1359421642102765
1991-09-10,3.1383986138417947
1991-09-11,3.139932861586848
1991-09-12,3.147592158138883
1991-09-13,3.1521019659906684
1991-09-16,3.1511066556886416
1991-09-17,3.134867479321549
1991-09-18,3.137672915808251
1991-09-19,3.150111876880416
1991-09-20,3.1566788429508534
1991-09-23,3.166062423877658
1991-09-24,3.1621119570059157
1991-09-25,3.158897310095938
1991-09-26,3.1727461042104923
1991-09-27,3.202802767608327
1991-09-30,3.1973829939914076
1991-10-01,3.1913734013438937
1991-10-02,3.190997754565969
1991-10-03,3.1954893558158686
1991-10-04,3.2005177937216556
1991-10-07,3.2190595297175157
1991-10-08,3.2216737548013903
1991-10-09,3.2058362945436842
1991-10-10,3.1952952989320775
1991-10-11,3.2189563205678016
1991-10-14,3.2373964388414667
1991-10-15,3.242402271589454
1991-10-16,3.233106041423033
1991-10-17,3.2234233491672466
1991-10-18,3.2198759068111324
1991-10-21,3.208940537532923
1991-10-22,3.193000126682743
1991-10-23,3.1850635975024284
1991-10-24,3.1982324727208984
1991-10-25,3.198836175711817
1991-10-28,3.2051872699348287
1991-10-29,3.2207260547174195
1991-10-30,3.2523523324242625
1991-10-31,3.253113348515458
