,Balanced,MAN AHL,Aspect,Metori,AQR,Dunn,BSF Event Driven,Jupiter GEAR,Ardtur,Schroder Egerton,HSBC GH,QIS Calendar Put Ratio,QIS US 1Y Vol,QIS EU 1Y Vol,QIS XA Proxy Put,QIS US Tail Hedge
2024-09-30,0.014095528929954,0.0331224973356181,0.0082914702163563,0.0052061736591173,0.0230845414092339,0.0016228455817044,-0.0035263867218855,-0.0045991736674078,0.025827107614081,0.0132380472645281,0.0064485287367419,0.0029840547660083703,0.0082296994836149,0.019141625347248014,-0.03612360696924347,-0.0047878082749990844
2024-10-31,-0.0263998576636803,-0.07467178393472,-0.05829113320075,-0.0335736111880624,-0.0338332964179219,-0.0353688636268521,-0.0154602445977806,0.0170457064063507,-0.0416127362020198,-0.0111965448652496,0.0015302766435352,-0.00218417638894146,0.0060218803558841376,0.0015470714402617625,-0.0012691128154309682,0.0010537550167301103
2024-11-30,0.0234156597794104,0.0237667965321195,0.022268613773047,0.019738850042418,0.0178920616783668,0.0158942365994754,0.007436258134909,0.0087312121803233,-0.0378833939334207,0.0382137572904548,0.0184044436543184,-0.0151115902444754,-0.02356489813545638,-0.012958005865283072,0.010373621242523619,-0.0025023140501850673
2024-12-31,-0.0262525949606927,0.0341172720587237,0.0053461029142438,0.015730771349135,0.0278600830171733,0.0061849810940788,-0.0139446821248953,0.0036795755703646,-0.0329574203968612,-0.0243823738682682,0.0045456391606664,-0.013250114322837547,0.005497251798362356,0.0013289014498735498,-0.006522117074526677,-0.0038074714278114427
2025-01-31,0.0169475388271469,-0.0180856409839369,0.0136801304122509,0.0045933179930535,0.0082648739686161,0.0160813458569444,0.0119538358550559,0.009836521669998,0.0570831875708792,0.0478780853497866,0.008102992420659,-0.015184451118795262,-0.004548171794621841,-0.015412594356554081,-0.01701251794975363,-0.005270981587154872
2025-02-28,0.0022553340337692,-0.0531640356733549,-0.0291609977445875,0.0196425951573209,0.030815991078555,-0.0132605724226039,-0.0032073046118257,0.0153407260878621,0.0474835218322362,0.0290818976341462,-0.0129805999801319,-0.004906236021034371,0.0032197591333121512,0.011962251189896482,-0.0006073206285232453,-0.003948228992237916
2025-03-31,-0.0245263273817271,-0.0306916704867158,-0.0228793300510734,-0.0507713531161893,0.0136064113640239,-0.0344572677976601,-0.0077792547177524,0.0108730401655663,0.04012124808021,-0.0300890925367348,-0.0091184439673851,-0.03137480552574101,0.013969669016199258,0.028264662669555143,-0.004820306076995567,-0.013720101196464976
2025-04-30,0.0021858647190251,-0.0836593421538137,-0.0802473248844485,-0.0628015406076892,-0.0147627710614745,-0.0222050262135367,0.0074331622699439,-0.0043211592467033,0.0261487858574291,0.0159174693472681,0.0015949296605786,0.11298101386147083,0.07611375440376517,0.046395904026097355,-0.025468226444574728,0.060830691477099366
2025-05-31,0.0291842256817949,-0.0380534963814417,-0.0100717546160536,-0.0006692124282317,-0.0133538212993379,-0.0178259515271621,0.0209062186505586,0.0263670100402719,0.0604531573347764,0.0525308063542104,0.0048328844195568,-0.016010070420904014,-0.02643916584500554,-0.02597253014357463,-0.048855926613856,-0.005066394720039116
2025-06-30,0.0304568718261457,0.0350260929541486,-0.0185411894580719,-0.0047250466619487,-0.0027225941761082,-0.0060345686939281,0.0103587679319989,-0.0013418880026059,0.0320066086457471,0.0245084046834671,0.0093358689137019,-0.01893561792318237,-0.016067067977128004,-0.02001162993869306,-0.008279860083843868,0.004798476825252875
2025-07-31,0.002044707375411,-0.0266323777403545,-0.0041211247060035,-0.0012854881511006,0.0035755611725263,0.0225601156811716,0.0047641443084318,-0.003105743216728,0.0104463577489801,0.0065874410519879,0.0034350784118808,-0.0049910430170332564,-0.012810740942853496,-0.010356335268892534,-0.0007472661819543816,0.0002464261606666898
2025-08-31,0.019196930359643,0.0480473632107016,0.0252182359234862,0.0152782913827094,0.0034298790320164,-0.0063626938697725,0.0023566933229317,0.0057125197074232,0.0445254144688269,-0.0112736947309206,0.0023763570014692,-0.007009631375718208,-0.0029234634768329007,0.0005649807272364957,-0.0046278318728952975,0.00022570583185768848
2025-09-30,0.0212480499478695,0.0830874979522118,0.0388174436901005,0.0103883326178801,0.0480549437871913,0.0500930891757613,-0.0019646044025554,0.011160811109323,0.0141940961846351,0.0204896322202026,0.0140343478343321,0.004224545049154801,0.004003937170312542,-0.004714556562971686,-0.004503483166515728,-0.0029524802162998113
2025-10-31,0.0114499541808223,0.0308281427025758,0.0214334941956544,-0.0132329205320411,0.0088711976528454,4.956186497295789e-05,0.0014451832398265,-0.0092917848285685,0.0090676431246026,0.0087170905542703,0.0137314111381925,0.0024075801555220196,0.015575158572595416,0.00537740260399231,-0.009139394809924407,-0.0014701599256027476
2025-11-30,0.0015418425282558,0.0404873821267222,0.0153163338021327,0.0139692411741041,-0.0071790970052931,0.0023493439394928,0.005476262775699,0.0289038851161551,0.0267215413362156,-0.0152244272133622,0.0035527134695678,-0.010617279737724637,-0.006099060149063297,-0.0054124472539646105,-0.0026084269197617174,-0.0033501085350888613
2025-12-31,0.0016586309228885,0.0479331426572178,0.0269326622076147,0.0118134290382458,0.0240634906498906,0.0217546560709314,0.0074515885461248,0.022610546186409,0.0332138015949463,0.0041255573894465,0.0112275370838368,-0.01230266587118829,-0.017551170752493076,-0.021994578774465597,-0.005841080371468297,0.001304626822841658
2026-01-31,0.017335427639969,0.0860820311582966,0.0338581361154397,0.0197822046621338,0.0456083513263463,0.0372804576530441,-0.0026874824455482,0.0056906721618952,0.0736812877260804,0.0219312141578298,0.0153771935951887,0.003455553101186161,0.0009164169199657866,0.012679279910406975,-0.004141018536666736,-0.002346572699526101
2026-02-28,0.0136338529794057,0.0504980315944125,0.055972067588264,0.0270938474801478,0.0020961587636438,0.0147713952454731,0.0126651674681226,-0.0043529672839547,0.0756986762503466,-0.0113537160776805,0.0074899145589542,-0.006084710129557341,0.0024089569017315153,-0.0017001196844838922,-0.00401507373833628,0.00014781333433899266
2026-03-31,-0.0486462689518187,-0.0442559790999981,-0.0206752857863673,-0.0183548446087469,0.0155186933283317,-0.0308213474651378,-0.012861845097455,-0.0204412658817025,-0.0147405620505257,-0.0550888899038666,-0.0175281754018572,-0.0223969674360223,0.020796578595838795,0.06675126148340009,-0.00953256133842755,0.0017517834170194203
2026-04-30,0.0544935892408493,0.0137733112074316,0.0360214976185642,0.0398934590848985,0.0090866604895514,0.0262009488932544,0.0088435188272659,-0.0030329450950012,0.0336463860812432,0.0570761780552377,0.0318336559037002,-0.013425121782361176,-0.027948043079814477,-0.03665648339574193,-0.004615902023367812,-0.006022316363197754
2026-05-31,0.0250631374311827,0.0136591326432287,0.0115811871061843,0.0182636676900007,-0.0107843148661546,0.0026701579033736,-0.0028226210658033,0.0160699749647139,-0.0124112440463601,-0.0113382088001017,0.0167983906284099,-0.00437456519677467,-0.005465150103038888,-0.0016814372576271894,0.0005300393280023354,-0.0012419054447118975
2026-06-30,-0.0050058705499578,-0.0167378332845938,-0.0414090922588218,0.0308399991775991,-0.027521660333488,-0.0163860996931689,0.0049831327671605,0.018934285996121,-0.0342107926208159,0.0104321136503777,0.0139745559851927,-0.017964689142547986,-0.008008984072527125,-0.016908416163849724,0.02102923957616768,0.0016985702613720032
